Impulse Response	AudioTools 	v10.22.5 Greg’s iPhone battery  87%	6/18/19, 8:40 PM	Internal Mic 4 Low Range	297E0D2C-2342-481F-B5E1-E5B9DE515A74
IR File Creation Date   	IR Length (s)	Full IR Length (s)	T30 Mid (s)	T30 1kHz (s)	C50 Mid (dB)	C80 Mid (dB)	EDT Mid (s)	BR (s)	S/N Avg (dB)	CT Mid (s)	RT60
2019-06-19 00:40:52 +0000	1.984	1.984	0.042	0.009	25.009	25.838	0.025	4.04	74.394	0.002	0

Octave Band	EDT (s)	T20(s)	T30 (s)	C50 (dB)	C80 (dB)	Definition (dB)	S/N (dB)	CT (s)
-0.0002	0.0002	1.242
-0.0001	0.0001	1.245
-0.0001	0.0001	1.248
-0.0001	0.0001	1.252
-0.0001	0.0001	1.255
-0.0001	0.0001	1.258
-0.0001	0.0001	1.261
-0.0001	0.0001	1.264
-0.0001	0.0001	1.267
-0.0001	0.0001	1.271
-0.0001	0.0001	1.274
-0.0001	0.0001	1.277
-0.0001	0.0001	1.28
-0.0001	0.0001	1.283
-0.0001	0.0001	1.286
-0.0001	0.0001	1.29
-0.0001	0.0001	1.293
-0.0001	0.0001	1.296
-0.0001	0.0001	1.299
-0.0001	0.0001	1.302
-0.0001	0.0001	1.305
-0.0001	0.0001	1.308
-0.0001	0.0001	1.312
-0.0001	0.0001	1.315
-0.0001	0.0001	1.318
-0.0001	0.0001	1.321
-0.0001	0.0001	1.324
-0.0001	0.0001	1.327
-0.0001	0.0001	1.331
-0.0001	0.0001	1.334
-0.0001	0.0001	1.337
-0.0001	0.0001	1.34
-0.0001	0.0001	1.343
-0.0001	0.0001	1.346
-0.0001	0.0001	1.349
-0.0001	0.0001	1.353
-0.0001	0.0001	1.356
-0.0001	0.0001	1.359
0	0	1.362
-0.0001	0.0001	1.365
-0.0001	0.0001	1.368
-0.0001	0.0001	1.372
-0.0001	0.0001	1.375
-0.0001	0.0001	1.378
-0.0001	0.0001	1.381
-0.0001	0.0001	1.384
-0.0001	0.0001	1.387
-0.0001	0.0001	1.39
-0.0001	0.0001	1.394
-0.0001	0.0001	1.397
-0.0001	0.0001	1.4
-0.0001	0.0001	1.403
-0.0001	0.0001	1.406
-0.0001	0.0001	1.409
-0.0001	0.0001	1.413
-0.0001	0.0001	1.416
-0.0001	0.0001	1.419
0	0	1.422
-0.0001	0.0001	1.425
0	0	1.428
-0.0001	0.0001	1.431
-0.0001	0.0001	1.435
0	0	1.438
-0.0001	0.0001	1.441
-0.0001	0.0001	1.444
-0.0001	0.0001	1.447
-0.0001	0.0001	1.45
-0.0001	0.0001	1.454
-0.0001	0.0001	1.457
-0.0001	0.0001	1.46
-0.0001	0.0001	1.463
0	0	1.466
-0.0001	0.0001	1.469
-0.0001	0.0001	1.472
-0.0001	0.0001	1.476
-0.0001	0.0001	1.479
0	0	1.482
0	0	1.485
-0.0001	0.0001	1.488
-0.0001	0.0001	1.491
0	0	1.495
-0.0001	0.0001	1.498
-0.0001	0.0001	1.501
0	0	1.504
0	0	1.507
-0.0001	0.0001	1.51
-0.0001	0.0001	1.513
-0.0001	0.0001	1.517
-0.0001	0.0001	1.52
-0.0001	0.0001	1.523
0	0	1.526
-0.0001	0.0001	1.529
0	0	1.532
0	0	1.536
-0.0001	0.0001	1.539
0	0	1.542
-0.0001	0.0001	1.545
0	0	1.548
0	0	1.551
-0.0001	0.0001	1.554
-0.0001	0.0001	1.558
0	0	1.561
0	0	1.564
-0.0001	0.0001	1.567
0	0	1.57
-0.0001	0.0001	1.573
-0.0001	0.0001	1.577
0	0	1.58
0	0	1.583
0	0	1.586
-0.0001	0.0001	1.589
-0.0001	0.0001	1.592
0	0	1.595
-0.0001	0.0001	1.599
0	0	1.602
-0.0001	0.0001	1.605
-0.0001	0.0001	1.608
0	0	1.611
0	0	1.614
0	0	1.618
0	0	1.621
0	0	1.624
0	0	1.627
0	0	1.63
-0.0001	0.0001	1.633
0	0	1.636
-0.0001	0.0001	1.64
0	0	1.643
0	0	1.646
0	0	1.649
0	0	1.652
0	0	1.655
0	0	1.659
-0.0001	0.0001	1.662
0	0	1.665
0	0	1.668
-0.0001	0.0001	1.671
0	0	1.674
0	0	1.677
0	0	1.681
0	0	1.684
0	0	1.687
0	0	1.69
0	0	1.693
0	0	1.696
0	0	1.7
0	0	1.703
0	0	1.706
0	0	1.709
0	0	1.712
0	0	1.715
0	0	1.718
0	0	1.722
0	0	1.725
0	0	1.728
0	0	1.731
0	0	1.734
0	0	1.737
0	0	1.741
0	0	1.744
0	0	1.747
0	0	1.75
0	0	1.753
0	0	1.756
0	0	1.759
-0.0001	0.0001	1.763
0	0	1.766
0	0	1.769
0	0	1.772
0	0	1.775
0	0	1.778
0	0	1.782
0	0	1.785
0	0	1.788
0	0	1.791
0	0	1.794
0	0	1.797
0	0	1.8
0	0	1.804
0	0	1.807
0	0	1.81
0	0	1.813
0	0	1.816
0	0	1.819

ETC 629 points
-81.7	-0.161
-81.5	-0.158
-80.8	-0.155
-80.5	-0.152
-82.6	-0.149
-81.1	-0.146
-80.1	-0.143
-78.2	-0.139
-81.1	-0.136
-80.2	-0.133
-78.5	-0.13
-81.9	-0.127
-77.4	-0.124
-81.4	-0.12
-78.9	-0.117
-81	-0.114
-81.3	-0.111
-79.4	-0.108
-82	-0.105
-80.2	-0.102
-83.4	-0.098
-78.1	-0.095
-80.2	-0.092
-78.3	-0.089
-84.7	-0.086
-80	-0.083
-78.4	-0.079
-81.9	-0.076
-79.1	-0.073
-81.5	-0.07
-80.5	-0.067
-83.5	-0.064
-81.2	-0.061
-82	-0.057
-78.8	-0.054
-81.4	-0.051
-81.1	-0.048
-83	-0.045
-83.3	-0.042
-83	-0.038
-79.8	-0.035
-80.6	-0.032
-80	-0.029
-78	-0.026
-76.3	-0.023
-71.8	-0.019
-71.2	-0.016
-69.5	-0.013
-65.7	-0.01
-54	-0.007
-45.7	-0.004
0	-0.001
-34.4	0.003
-46.8	0.006
-36.5	0.009
-39.6	0.012
-40.9	0.015
-43.7	0.018
-40.4	0.022
-35.1	0.025
-44	0.028
-43.8	0.031
-45.4	0.034
-43.1	0.037
-45.7	0.04
-47.2	0.044
-41.9	0.047
-46.9	0.05
-45.4	0.053
-46.8	0.056
-47.4	0.059
-49.7	0.063
-47.2	0.066
-46.3	0.069
-45.8	0.072
-47.8	0.075
-47.5	0.078
-46.4	0.081
-50.3	0.085
-48.5	0.088
-46.3	0.091
-47.8	0.094
-49.1	0.097
-48.7	0.1
-46.5	0.104
-47	0.107
-49.1	0.11
-50.6	0.113
-50.3	0.116
-49.8	0.119
-49.2	0.122
-47.9	0.126
-51.3	0.129
-52.1	0.132
-50.4	0.135
-52.2	0.138
-51.5	0.141
-49.2	0.145
-56.7	0.148
-51.8	0.151
-50.5	0.154
-50.9	0.157
-52.2	0.16
-52.2	0.163
-51.7	0.167
-50.3	0.17
-53.1	0.173
-52.6	0.176
-54.7	0.179
-54.5	0.182
-55.9	0.186
-53.2	0.189
-51.2	0.192
-54.7	0.195
-54.7	0.198
-54.8	0.201
-51.9	0.204
-51.9	0.208
-56.4	0.211
-53.9	0.214
-52.9	0.217
-52	0.22
-54.5	0.223
-54.5	0.227
-53.8	0.23
-53.2	0.233
-55.6	0.236
-54.7	0.239
-55.4	0.242
-56.4	0.245
-53.9	0.249
-54.6	0.252
-55.9	0.255
-53.4	0.258
-52.8	0.261
-55.2	0.264
-55.4	0.268
-54.5	0.271
-54.2	0.274
-55.7	0.277
-57.1	0.28
-55.2	0.283
-56.1	0.286
-52.6	0.29
-56.2	0.293
-57.8	0.296
-55.5	0.299
-58.7	0.302
-56.5	0.305
-55.6	0.309
-55.1	0.312
-56.8	0.315
-56.1	0.318
-56.8	0.321
-55	0.324
-55.7	0.327
-56.5	0.331
-56.3	0.334
-56.5	0.337
-57.4	0.34
-59.2	0.343
-58	0.346
-57.8	0.35
-57.2	0.353
-56.9	0.356
-55.8	0.359
-58.2	0.362
-59.2	0.365
-55.3	0.368
