TimeStamp,gX,gY,gZ,gUserX,gUserY,gUserZ
20-May-2019 08:20:09.42,0.161377,-0.549973,-0.679123,0.060218,-0.062433,0.170265
20-May-2019 08:20:09.43,0.130051,-0.538620,-0.679855,0.060218,-0.062433,0.170265
20-May-2019 08:20:09.44,0.098618,-0.517487,-0.707031,0.015893,-0.056845,0.188972
20-May-2019 08:20:09.45,0.077850,-0.471985,-0.792160,-0.015646,-0.050729,0.169941
20-May-2019 08:20:09.46,0.061157,-0.426239,-0.878281,-0.015646,-0.050729,0.169941
20-May-2019 08:20:09.47,0.051132,-0.405273,-0.935760,-0.053345,0.037156,0.000442
20-May-2019 08:20:09.48,0.055206,-0.401947,-0.958542,-0.064393,0.049946,-0.052908
20-May-2019 08:20:09.49,0.070526,-0.406479,-0.957199,-0.059925,0.048692,-0.073291
20-May-2019 08:20:09.51,0.104721,-0.428802,-0.932053,-0.045722,0.042557,-0.071280
20-May-2019 08:20:09.51,0.140259,-0.456970,-0.901474,-0.011542,0.020554,-0.046298
20-May-2019 08:20:09.52,0.154968,-0.478500,-0.877701,-0.011542,0.020554,-0.046298
20-May-2019 08:20:09.53,0.147247,-0.485443,-0.869644,0.039864,-0.028752,0.008007
20-May-2019 08:20:09.54,0.142731,-0.483643,-0.869263,0.034015,-0.035572,0.016242
20-May-2019 08:20:09.55,0.135284,-0.477798,-0.876404,0.034015,-0.035572,0.016242
20-May-2019 08:20:09.56,0.124207,-0.464691,-0.886780,0.024122,-0.027844,0.009702
20-May-2019 08:20:09.57,0.112686,-0.448044,-0.893753,0.013664,-0.014598,-0.000666
20-May-2019 08:20:09.58,0.110031,-0.440216,-0.899918,0.003049,0.002226,-0.007617
20-May-2019 08:20:09.60,0.100388,-0.439911,-0.903030,0.000622,0.011258,-0.014367
20-May-2019 08:20:09.60,0.103180,-0.449478,-0.898712,-0.010799,0.013521,-0.018702
20-May-2019 08:20:09.61,0.109695,-0.453094,-0.898132,-0.002367,0.001102,-0.014307
20-May-2019 08:20:09.62,0.110077,-0.461044,-0.891083,-0.002367,0.001102,-0.014307
20-May-2019 08:20:09.63,0.112183,-0.464905,-0.887787,-0.004722,-0.004056,-0.009049
20-May-2019 08:20:09.64,0.123230,-0.472763,-0.872528,-0.003918,-0.005236,-0.007318
20-May-2019 08:20:09.65,0.133301,-0.480011,-0.847214,0.006543,-0.011721,0.007145
20-May-2019 08:20:09.66,0.144104,-0.484207,-0.810852,0.015875,-0.014731,0.030126
20-May-2019 08:20:09.67,0.150452,-0.487381,-0.781403,0.027019,-0.016647,0.065321
20-May-2019 08:20:09.68,0.145966,-0.496613,-0.775742,0.031138,-0.015791,0.092306
20-May-2019 08:20:09.69,0.122803,-0.494720,-0.772751,0.027597,-0.024496,0.097812
20-May-2019 08:20:09.70,0.108185,-0.471344,-0.821503,0.004401,-0.023856,0.101473
20-May-2019 08:20:09.71,0.081772,-0.445999,-0.891068,-0.010565,-0.001414,0.053177
20-May-2019 08:20:09.72,0.072327,-0.432037,-0.923004,-0.037547,0.020068,-0.014401
20-May-2019 08:20:09.73,0.085312,-0.444855,-0.953415,-0.050129,0.033576,-0.046529
20-May-2019 08:20:09.74,0.091110,-0.457581,-0.940674,-0.038885,0.021043,-0.077336
20-May-2019 08:20:09.75,0.122894,-0.473495,-0.904694,-0.036596,0.009995,-0.065994
20-May-2019 08:20:09.76,0.155045,-0.489563,-0.863480,-0.008909,-0.001728,-0.032877
20-May-2019 08:20:09.77,0.174622,-0.507248,-0.816910,0.022194,-0.016059,0.007236
20-May-2019 08:20:09.78,0.182556,-0.519669,-0.772003,0.040618,-0.030494,0.051853
20-May-2019 08:20:09.78,0.181564,-0.526993,-0.728714,0.048915,-0.039953,0.095184
20-May-2019 08:20:09.79,0.174576,-0.523361,-0.703568,0.044962,-0.041952,0.135043
20-May-2019 08:20:09.81,0.156403,-0.512024,-0.702271,0.038999,-0.039838,0.161201
20-May-2019 08:20:09.81,0.129715,-0.484055,-0.754883,0.021124,-0.035361,0.166345
20-May-2019 08:20:09.82,0.093826,-0.439529,-0.869598,-0.006062,-0.010469,0.115336
20-May-2019 08:20:09.84,0.072144,-0.411545,-0.953583,-0.043590,0.028171,0.003541
20-May-2019 08:20:09.84,0.079620,-0.407455,-0.999146,-0.067995,0.050959,-0.078111
20-May-2019 08:20:09.85,0.093018,-0.420380,-0.989914,-0.061074,0.054689,-0.123573
20-May-2019 08:20:09.86,0.123016,-0.437500,-0.942398,-0.047977,0.043037,-0.115062
20-May-2019 08:20:09.87,0.155136,-0.455734,-0.885010,-0.016465,0.024928,-0.066781
20-May-2019 08:20:09.88,0.170914,-0.477722,-0.823425,0.017558,0.012225,-0.012034
20-May-2019 08:20:09.89,0.190536,-0.500061,-0.778748,0.034899,-0.006533,0.048057
20-May-2019 08:20:09.90,0.194214,-0.511673,-0.754761,0.055215,-0.027792,0.092258
20-May-2019 08:20:09.91,0.175568,-0.515640,-0.762817,0.056146,-0.035244,0.113544
20-May-2019 08:20:09.93,0.151947,-0.505402,-0.788300,0.036838,-0.041522,0.106646
20-May-2019 08:20:09.93,0.132141,-0.484131,-0.849915,0.012598,-0.032941,0.081966
20-May-2019 08:20:09.94,0.122543,-0.451263,-0.914688,-0.009195,-0.016986,0.022897
20-May-2019 08:20:09.95,0.117767,-0.446060,-0.936966,-0.018608,0.012268,-0.039923
20-May-2019 08:20:09.96,0.115524,-0.450928,-0.938644,-0.023592,0.016911,-0.061937
20-May-2019 08:20:09.97,0.121796,-0.455505,-0.920547,-0.025642,0.012606,-0.063882
20-May-2019 08:20:09.98,0.133865,-0.464691,-0.890884,-0.018743,0.009974,-0.046718
20-May-2019 08:20:09.99,0.151443,-0.477539,-0.872299,-0.006237,0.002032,-0.017649
20-May-2019 08:20:10.00,0.146835,-0.477814,-0.867661,0.012566,-0.006452,-0.001214
20-May-2019 08:20:10.01,0.136597,-0.474091,-0.855347,0.008773,-0.004267,0.002220
20-May-2019 08:20:10.02,0.147583,-0.477798,-0.848129,-0.001357,0.000562,0.013948
20-May-2019 08:20:10.03,0.149582,-0.486221,-0.830185,0.009241,-0.001331,0.020111
20-May-2019 08:20:10.05,0.147842,-0.485718,-0.804581,0.008757,-0.007183,0.036239
20-May-2019 08:20:10.05,0.147537,-0.489395,-0.780228,0.005097,-0.007221,0.061828
20-May-2019 08:20:10.06,0.146317,-0.490814,-0.766006,0.004305,-0.011575,0.086474
20-May-2019 08:20:10.07,0.140060,-0.488281,-0.780945,0.002439,-0.015040,0.101714
20-May-2019 08:20:10.08,0.120132,-0.480621,-0.821228,-0.003771,-0.016177,0.088785
20-May-2019 08:20:10.09,0.104660,-0.452667,-0.876892,-0.003771,-0.016177,0.088785
20-May-2019 08:20:10.10,0.098648,-0.396851,-0.986618,-0.036013,0.016715,-0.005175
20-May-2019 08:20:10.11,0.086945,-0.364105,-1.066788,-0.039998,0.077009,-0.117001
20-May-2019 08:20:10.12,0.082413,-0.365814,-1.079910,-0.039998,0.077009,-0.117001
20-May-2019 08:20:10.13,0.104324,-0.438263,-1.013702,-0.054874,0.119855,-0.216616
20-May-2019 08:20:10.14,0.143127,-0.491943,-0.911011,-0.034388,0.061976,-0.158998
20-May-2019 08:20:10.15,0.178864,-0.526642,-0.816818,-0.034388,0.061976,-0.158998
20-May-2019 08:20:10.16,0.207520,-0.561279,-0.740128,0.036115,-0.014261,0.029993
20-May-2019 08:20:10.17,0.221237,-0.583313,-0.684845,0.060218,-0.041902,0.101626
20-May-2019 08:20:10.18,0.222870,-0.601379,-0.627167,0.060218,-0.041902,0.101626
20-May-2019 08:20:10.19,0.217880,-0.611511,-0.581833,0.072291,-0.081497,0.213695
20-May-2019 08:20:10.20,0.200485,-0.601242,-0.569702,0.065889,-0.098697,0.263105
20-May-2019 08:20:10.21,0.181442,-0.588043,-0.571625,0.065889,-0.098697,0.263105
20-May-2019 08:20:10.22,0.156311,-0.574448,-0.581497,0.028045,-0.090730,0.282278
20-May-2019 08:20:10.23,0.126541,-0.550232,-0.611206,-0.001289,-0.100997,0.285109
20-May-2019 08:20:10.24,0.100098,-0.500336,-0.681229,-0.001289,-0.100997,0.285109
20-May-2019 08:20:10.25,0.085709,-0.437531,-0.795441,-0.064880,-0.056977,0.199802
20-May-2019 08:20:10.26,0.065384,-0.333984,-1.007736,-0.087551,-0.022765,0.097840
20-May-2019 08:20:10.27,0.050003,-0.253052,-1.237335,-0.087551,-0.022765,0.097840
20-May-2019 08:20:10.28,0.069321,-0.232590,-1.287964,-0.125505,0.147336,-0.337954
20-May-2019 08:20:10.29,0.121246,-0.255188,-1.253326,-0.106328,0.172838,-0.390871
20-May-2019 08:20:10.30,0.151337,-0.296570,-1.214752,-0.106328,0.172838,-0.390871
20-May-2019 08:20:10.32,0.206955,-0.344910,-1.073730,-0.023562,0.124661,-0.324822
20-May-2019 08:20:10.32,0.239243,-0.407944,-0.938690,0.032579,0.094706,-0.192634
20-May-2019 08:20:10.33,0.265274,-0.476913,-0.843643,0.032579,0.094706,-0.192634
20-May-2019 08:20:10.35,0.280807,-0.520889,-0.760162,0.091358,-0.022375,0.029940
20-May-2019 08:20:10.35,0.273132,-0.557602,-0.698288,0.107067,-0.059080,0.109634
20-May-2019 08:20:10.36,0.254211,-0.572678,-0.680237,0.107067,-0.059080,0.109634
20-May-2019 08:20:10.37,0.223236,-0.557312,-0.686615,0.078907,-0.111356,0.189505
20-May-2019 08:20:10.38,0.191406,-0.526794,-0.726028,0.078907,-0.111356,0.189505
20-May-2019 08:20:10.39,0.155930,-0.480957,-0.780823,0.012921,-0.071443,0.146209
20-May-2019 08:20:10.40,0.130936,-0.421143,-0.861221,-0.023804,-0.028105,0.092459
20-May-2019 08:20:10.41,0.127518,-0.392349,-0.937637,-0.050941,0.027038,0.014025
20-May-2019 08:20:10.42,0.129211,-0.376816,-0.954102,-0.057647,0.052386,-0.061325
20-May-2019 08:20:10.43,0.159348,-0.378815,-0.931122,-0.056817,0.067976,-0.078000
20-May-2019 08:20:10.44,0.183578,-0.396271,-0.880493,-0.028006,0.067453,-0.056054
20-May-2019 08:20:10.45,0.195007,-0.430435,-0.824631,-0.003700,0.050588,-0.005711
20-May-2019 08:20:10.47,0.223480,-0.469879,-0.765991,0.006955,0.018765,0.048785
20-May-2019 08:20:10.47,0.223480,-0.469879,-0.765991,0.036040,-0.021078,0.107762
20-May-2019 08:20:10.48,0.210388,-0.473999,-0.766220,0.036040,-0.021078,0.107762
20-May-2019 08:20:10.49,0.192276,-0.474747,-0.777344,0.006440,-0.024708,0.096115
20-May-2019 08:20:10.50,0.179047,-0.465210,-0.809830,0.006440,-0.024708,0.096115
20-May-2019 08:20:10.51,0.159241,-0.428589,-0.886002,-0.001933,-0.018494,0.066350
20-May-2019 08:20:10.51,0.131165,-0.404816,-0.932037,-0.019931,0.017395,-0.009078
20-May-2019 08:20:10.52,0.130859,-0.406601,-0.962952,-0.044635,0.040786,-0.054237
20-May-2019 08:20:10.53,0.144043,-0.431763,-0.958755,-0.041544,0.041135,-0.085564
20-May-2019 08:20:10.54,0.155685,-0.459641,-0.933319,-0.027827,0.017239,-0.081910
20-May-2019 08:20:10.56,0.178787,-0.484650,-0.906525,-0.014442,-0.008372,-0.057298
20-May-2019 08:20:10.56,0.199356,-0.505722,-0.867981,0.007938,-0.029047,-0.032890
20-May-2019 08:20:10.57,0.210892,-0.511673,-0.836014,0.027954,-0.049018,0.004970
20-May-2019 08:20:10.59,0.209930,-0.500977,-0.824112,0.038161,-0.053573,0.035943
20-May-2019 08:20:10.59,0.204132,-0.493347,-0.815994,0.035206,-0.042550,0.047276
20-May-2019 08:20:10.60,0.200134,-0.477890,-0.812210,0.028931,-0.035148,0.055417
20-May-2019 08:20:10.62,0.190369,-0.452576,-0.816589,0.022581,-0.018034,0.057851
20-May-2019 08:20:10.62,0.172699,-0.430222,-0.845154,0.014081,0.006517,0.054133
20-May-2019 08:20:10.63,0.148804,-0.413986,-0.877945,-0.002602,0.028958,0.025722
20-May-2019 08:20:10.65,0.137085,-0.398636,-0.888489,-0.024046,0.046068,-0.007041
20-May-2019 08:20:10.66,0.140930,-0.385590,-0.924759,-0.032666,0.064453,-0.018584
20-May-2019 08:20:10.67,0.139328,-0.393280,-0.941376,-0.028285,0.078975,-0.055537
20-May-2019 08:20:10.67,0.138138,-0.416885,-0.937241,-0.027923,0.070348,-0.071274
20-May-2019 08:20:10.68,0.151184,-0.448792,-0.905029,-0.029491,0.048980,-0.068408
20-May-2019 08:20:10.69,0.178009,-0.492294,-0.850143,-0.018172,0.024423,-0.040514
20-May-2019 08:20:10.70,0.200943,-0.522690,-0.804672,0.007631,-0.014324,0.011550
20-May-2019 08:20:10.71,0.217438,-0.532455,-0.768845,0.028893,-0.040306,0.054225
20-May-2019 08:20:10.72,0.228043,-0.534454,-0.733658,0.046078,-0.045085,0.087371
20-May-2019 08:20:10.73,0.212921,-0.541885,-0.700165,0.058112,-0.045766,0.122092
20-May-2019 08:20:10.74,0.195435,-0.534927,-0.690979,0.043759,-0.053345,0.155821
20-May-2019 08:20:10.76,0.170197,-0.526352,-0.688385,0.027443,-0.048613,0.166504
20-May-2019 08:20:10.77,0.145844,-0.513123,-0.726303,0.000384,-0.052292,0.175577
20-May-2019 08:20:10.78,0.117050,-0.461060,-0.817795,-0.026666,-0.047214,0.141550
20-May-2019 08:20:10.78,0.107651,-0.429657,-0.904312,-0.026666,-0.047214,0.141550
20-May-2019 08:20:10.80,0.112564,-0.408600,-0.984863,-0.067854,0.025774,-0.031511
20-May-2019 08:20:10.81,0.131638,-0.398849,-1.020294,-0.064166,0.043683,-0.110674
20-May-2019 08:20:10.81,0.160263,-0.409149,-0.996933,-0.064166,0.043683,-0.110674
20-May-2019 08:20:10.83,0.189499,-0.434830,-0.944839,-0.013995,0.046792,-0.124149
20-May-2019 08:20:10.83,0.201279,-0.460571,-0.881409,0.020317,0.027786,-0.074573
20-May-2019 08:20:10.84,0.207916,-0.477966,-0.842102,0.020317,0.027786,-0.074573
20-May-2019 08:20:10.86,0.206635,-0.495834,-0.811295,0.044559,-0.009423,0.026104
20-May-2019 08:20:10.86,0.197601,-0.508896,-0.803192,0.045051,-0.025881,0.056481
20-May-2019 08:20:10.87,0.182831,-0.503372,-0.808380,0.037313,-0.035340,0.062863
20-May-2019 08:20:10.89,0.151199,-0.494934,-0.831589,0.023291,-0.030785,0.058343
20-May-2019 08:20:10.90,0.134033,-0.475281,-0.860397,-0.012382,-0.025502,0.036095
20-May-2019 08:20:10.90,0.144226,-0.456940,-0.888992,-0.012382,-0.025502,0.036095
20-May-2019 08:20:10.91,0.156189,-0.452606,-0.898087,-0.021358,0.011434,-0.021117
20-May-2019 08:20:10.92,0.174133,-0.451721,-0.888901,-0.015358,0.013966,-0.030399
20-May-2019 08:20:10.93,0.186432,-0.459320,-0.864349,-0.000185,0.013801,-0.021201
20-May-2019 08:20:10.95,0.191620,-0.460632,-0.839767,0.010514,0.007816,0.002159
20-May-2019 08:20:10.96,0.191650,-0.460449,-0.839096,0.016380,0.008896,0.025585
20-May-2019 08:20:10.96,0.186920,-0.453827,-0.837067,0.016380,0.008896,0.025585
20-May-2019 08:20:10.97,0.186539,-0.458115,-0.842438,0.012159,0.016590,0.027899
20-May-2019 08:20:10.98,0.183670,-0.468643,-0.837723,0.013477,0.015020,0.021387
20-May-2019 08:20:10.99,0.176086,-0.476074,-0.826233,0.011025,0.006594,0.025031
20-May-2019 08:20:11.00,0.171631,-0.479660,-0.811310,0.004193,-0.000069,0.036247
20-May-2019 08:20:11.01,0.170532,-0.487946,-0.807999,0.002406,-0.001962,0.050762
20-May-2019 08:20:11.02,0.158722,-0.487427,-0.805344,0.003349,-0.009978,0.054322
20-May-2019 08:20:11.04,0.140015,-0.485733,-0.802414,-0.006757,-0.008918,0.057006
20-May-2019 08:20:11.04,0.138351,-0.478333,-0.817566,-0.026731,-0.010646,0.061581
20-May-2019 08:20:11.05,0.138535,-0.463074,-0.866150,-0.026731,-0.010646,0.061581
20-May-2019 08:20:11.06,0.135956,-0.455826,-0.898346,-0.029105,0.010792,-0.001657
20-May-2019 08:20:11.07,0.151917,-0.459625,-0.905334,-0.019951,0.011689,-0.040277
20-May-2019 08:20:11.08,0.169983,-0.468842,-0.889450,-0.019951,0.011689,-0.040277
20-May-2019 08:20:11.09,0.177399,-0.475769,-0.860397,-0.001756,0.002103,-0.024166
20-May-2019 08:20:11.10,0.182114,-0.476547,-0.837387,0.006228,-0.003620,0.004343
20-May-2019 08:20:11.11,0.183197,-0.475876,-0.826813,0.013666,-0.001926,0.026534
20-May-2019 08:20:11.12,0.181900,-0.472687,-0.831894,0.015949,-0.000455,0.036902
20-May-2019 08:20:11.13,0.175735,-0.472595,-0.851562,0.015980,0.004664,0.031012
20-May-2019 08:20:11.14,0.172409,-0.474442,-0.865372,0.012582,0.006357,0.010984
20-May-2019 08:20:11.15,0.171692,-0.478882,-0.874405,0.009749,0.004956,-0.002980
20-May-2019 08:20:11.16,0.166321,-0.491653,-0.877045,0.009322,0.001255,-0.012370
20-May-2019 08:20:11.17,0.164078,-0.498505,-0.868683,0.002750,-0.010505,-0.015801
20-May-2019 08:20:11.18,0.174011,-0.501801,-0.852615,-0.000191,-0.017116,-0.007706
20-May-2019 08:20:11.19,0.180786,-0.497223,-0.828461,0.008092,-0.020159,0.007903
20-May-2019 08:20:11.19,0.183960,-0.493195,-0.812515,0.011946,-0.016076,0.031766
20-May-2019 08:20:11.20,0.180923,-0.487762,-0.805573,0.014077,-0.012471,0.047744
20-May-2019 08:20:11.22,0.175583,-0.472748,-0.827011,0.009089,-0.008135,0.054910
20-May-2019 08:20:11.23,0.164551,-0.457123,-0.845352,0.001378,0.006075,0.033443
20-May-2019 08:20:11.23,0.158707,-0.448990,-0.855286,-0.009824,0.021589,0.015129
20-May-2019 08:20:11.24,0.160248,-0.451782,-0.848343,-0.015309,0.030041,0.005091
20-May-2019 08:20:11.25,0.159592,-0.457504,-0.841309,-0.013259,0.027626,0.011926
20-May-2019 08:20:11.27,0.159256,-0.469604,-0.835419,-0.011530,0.023453,0.018574
20-May-2019 08:20:11.27,0.153931,-0.480377,-0.826172,-0.009632,0.012403,0.024317
20-May-2019 08:20:11.28,0.150223,-0.485870,-0.838455,-0.014196,0.001896,0.033564
20-May-2019 08:20:11.30,0.145752,-0.488419,-0.850067,-0.016788,-0.003567,0.021481
20-May-2019 08:20:11.30,0.151611,-0.491196,-0.864014,-0.021437,-0.006453,0.010024
20-May-2019 08:20:11.31,0.154373,-0.492737,-0.871338,-0.015018,-0.009099,-0.003887
20-May-2019 08:20:11.33,0.152527,-0.488464,-0.870819,-0.013996,-0.011281,-0.011191
20-May-2019 08:20:11.33,0.164078,-0.472458,-0.878922,-0.017633,-0.007215,-0.010909
20-May-2019 08:20:11.34,0.166718,-0.466492,-0.896820,-0.007075,0.008856,-0.019245
20-May-2019 08:20:11.36,0.172485,-0.468033,-0.894638,-0.006294,0.015189,-0.037721
20-May-2019 08:20:11.36,0.181808,-0.478195,-0.874054,-0.000979,0.016176,-0.037053
20-May-2019 08:20:11.37,0.187073,-0.489487,-0.846222,0.008472,0.007590,-0.017335
20-May-2019 08:20:11.39,0.188385,-0.497498,-0.814453,0.015188,0.001376,0.007891
20-May-2019 08:20:11.39,0.191483,-0.502884,-0.790939,0.016521,-0.002870,0.037489
20-May-2019 08:20:11.40,0.181793,-0.507889,-0.798294,0.019984,-0.007212,0.060470
20-May-2019 08:20:11.42,0.169556,-0.506454,-0.802231,0.010624,-0.010790,0.052349
20-May-2019 08:20:11.43,0.168381,-0.503754,-0.804199,-0.002240,-0.008567,0.047825
20-May-2019 08:20:11.43,0.163345,-0.512955,-0.792084,-0.005851,-0.005844,0.045348
20-May-2019 08:20:11.44,0.169327,-0.505157,-0.779907,-0.005851,-0.005844,0.045348
20-May-2019 08:20:11.46,0.182098,-0.498932,-0.772964,-0.009015,-0.010807,0.070864
20-May-2019 08:20:11.46,0.190613,-0.484558,-0.796829,-0.000645,-0.009920,0.079956
20-May-2019 08:20:11.47,0.183624,-0.464386,-0.853043,-0.000245,0.022919,0.000612
20-May-2019 08:20:11.48,0.172440,-0.447861,-0.886505,-0.001763,0.020426,0.001703
20-May-2019 08:20:11.49,0.179276,-0.442505,-0.905624,-0.012049,0.034491,-0.030175
20-May-2019 08:20:11.50,0.188446,-0.444031,-0.891617,-0.012049,0.034491,-0.030175
20-May-2019 08:20:11.51,0.186584,-0.459869,-0.851913,0.006703,0.040775,-0.036086
20-May-2019 08:20:11.52,0.187424,-0.476761,-0.832443,0.007913,0.027826,0.002622
20-May-2019 08:20:11.53,0.178848,-0.487549,-0.842621,0.007913,0.027826,0.002622
20-May-2019 08:20:11.54,0.165863,-0.494568,-0.856247,0.002357,0.002403,0.011076
20-May-2019 08:20:11.55,0.166611,-0.504791,-0.848587,-0.010312,-0.003304,-0.003239
20-May-2019 08:20:11.56,0.168259,-0.514694,-0.837097,-0.010312,-0.003304,-0.003239
20-May-2019 08:20:11.58,0.174591,-0.512207,-0.821289,-0.010429,-0.023749,0.015571
20-May-2019 08:20:11.58,0.186249,-0.511230,-0.799728,-0.008656,-0.023434,0.031660
20-May-2019 08:20:11.59,0.194138,-0.506760,-0.788239,-0.008656,-0.023434,0.031660
20-May-2019 08:20:11.61,0.198654,-0.499893,-0.782013,0.005496,-0.019513,0.064408
20-May-2019 08:20:11.61,0.199249,-0.496796,-0.782196,0.007912,-0.017176,0.072739
20-May-2019 08:20:11.62,0.194656,-0.486649,-0.808929,0.007912,-0.017176,0.072739
20-May-2019 08:20:11.64,0.178665,-0.457825,-0.856049,0.004256,-0.008050,0.048212
20-May-2019 08:20:11.64,0.167297,-0.434219,-0.888306,-0.009754,0.018941,0.002551
20-May-2019 08:20:11.65,0.165359,-0.431885,-0.896698,-0.009754,0.018941,0.002551
20-May-2019 08:20:11.67,0.159225,-0.442352,-0.872894,-0.020720,0.045221,-0.037778
20-May-2019 08:20:11.67,0.166519,-0.453644,-0.839783,-0.025633,0.035346,-0.014039
20-May-2019 08:20:11.68,0.178391,-0.468750,-0.803207,-0.025633,0.035346,-0.014039
20-May-2019 08:20:11.70,0.187607,-0.490967,-0.771790,-0.006656,0.007348,0.056495
20-May-2019 08:20:11.70,0.202469,-0.506973,-0.750122,0.001000,-0.020346,0.090588
20-May-2019 08:20:11.71,0.205582,-0.506836,-0.743820,0.001000,-0.020346,0.090588
20-May-2019 08:20:11.73,0.209122,-0.510330,-0.768921,0.014337,-0.041274,0.120285
20-May-2019 08:20:11.73,0.176483,-0.509903,-0.805405,0.015357,-0.056434,0.100811
20-May-2019 08:20:11.74,0.186264,-0.486023,-0.832169,0.015357,-0.056434,0.100811
20-May-2019 08:20:11.76,0.187469,-0.456970,-0.849060,-0.008908,-0.043918,0.043304
20-May-2019 08:20:11.76,0.182510,-0.437057,-0.832947,-0.007773,-0.027065,0.032451
20-May-2019 08:20:11.77,0.179794,-0.429794,-0.814789,-0.007773,-0.027065,0.032451
20-May-2019 08:20:11.78,0.178787,-0.427826,-0.810699,-0.015299,-0.004260,0.068873
20-May-2019 08:20:11.79,0.183380,-0.416656,-0.845245,-0.006625,-0.015975,0.051054
20-May-2019 08:20:11.80,0.181137,-0.397049,-0.919678,-0.006625,-0.015975,0.051054
20-May-2019 08:20:11.81,0.160599,-0.371780,-0.947372,-0.006241,-0.001282,-0.020646
20-May-2019 08:20:11.82,0.146042,-0.337799,-0.982407,-0.020493,0.015646,-0.043433
20-May-2019 08:20:11.83,0.132889,-0.305237,-1.003616,-0.025149,0.041792,-0.073229
20-May-2019 08:20:11.84,0.131393,-0.291290,-0.999619,-0.035382,0.072761,-0.093231
20-May-2019 08:20:11.85,0.134476,-0.292465,-0.978348,-0.032415,0.084692,-0.087586
20-May-2019 08:20:11.86,0.150024,-0.307816,-0.952682,-0.026141,0.081734,-0.065015
20-May-2019 08:20:11.87,0.175186,-0.329727,-0.919312,-0.010245,0.065855,-0.039072
20-May-2019 08:20:11.88,0.196365,-0.351532,-0.880905,0.015218,0.042739,-0.005157
20-May-2019 08:20:11.89,0.210266,-0.372330,-0.871750,0.035212,0.017623,0.034384
20-May-2019 08:20:11.90,0.199127,-0.390625,-0.945969,0.050463,-0.004524,0.044319
20-May-2019 08:20:11.91,0.139801,-0.388062,-0.938599,0.043340,-0.025880,-0.027987
20-May-2019 08:20:11.92,0.110687,-0.357986,-0.953796,-0.014046,-0.024651,-0.019760
20-May-2019 08:20:11.93,0.132477,-0.330139,-0.964508,-0.017075,0.027208,-0.042588
20-May-2019 08:20:11.94,0.142990,-0.331024,-0.941666,-0.017075,0.027208,-0.042588
20-May-2019 08:20:11.94,0.149292,-0.338013,-0.921906,-0.007486,0.025664,-0.019641
20-May-2019 08:20:11.96,0.161255,-0.347626,-0.899719,-0.005585,0.016156,0.000362
20-May-2019 08:20:11.96,0.170334,-0.363907,-0.892548,0.003552,0.004616,0.022807
20-May-2019 08:20:11.97,0.170212,-0.373947,-0.891724,0.010778,-0.011426,0.029569
20-May-2019 08:20:11.99,0.161697,-0.375198,-0.870682,0.011274,-0.023416,0.031243
20-May-2019 08:20:11.99,0.157288,-0.376266,-0.908142,0.005906,-0.025125,0.052994
20-May-2019 08:20:12.00,0.139099,-0.364151,-0.907455,0.004179,-0.026105,0.015949
20-May-2019 08:20:12.02,0.127350,-0.342651,-0.887634,-0.002626,-0.011374,0.017457
20-May-2019 08:20:12.02,0.116531,-0.328674,-0.888077,-0.006317,0.012245,0.037667
20-May-2019 08:20:12.03,0.110291,-0.319168,-0.884613,-0.013060,0.027287,0.037395
20-May-2019 08:20:12.05,0.095703,-0.323227,-0.879166,-0.007635,0.039183,0.041496
20-May-2019 08:20:12.05,0.086258,-0.334824,-0.879120,-0.015396,0.035570,0.047615
20-May-2019 08:20:12.06,0.078201,-0.343552,-0.884415,-0.021837,0.023737,0.048107
20-May-2019 08:20:12.08,0.069656,-0.349716,-0.873459,-0.022945,0.011840,0.044814
20-May-2019 08:20:12.08,0.068970,-0.350296,-0.878220,-0.028926,0.001350,0.057688
20-May-2019 08:20:12.09,0.070282,-0.346664,-0.854889,-0.028158,-0.001650,0.053989
20-May-2019 08:20:12.11,0.072861,-0.342133,-0.863281,-0.026822,-0.005597,0.080121
20-May-2019 08:20:12.12,0.077713,-0.348618,-0.926636,-0.024793,-0.020610,0.078572
20-May-2019 08:20:12.13,0.068512,-0.342148,-0.925995,-0.017929,-0.036113,0.018453
20-May-2019 08:20:12.13,0.069595,-0.316742,-0.950424,-0.024447,-0.008027,-0.003930
20-May-2019 08:20:12.15,0.084000,-0.285507,-0.983429,-0.019930,-0.013984,-0.001571
20-May-2019 08:20:12.16,0.082993,-0.272217,-0.986481,0.002600,0.011576,-0.032053
20-May-2019 08:20:12.16,0.069702,-0.263992,-1.004379,0.002600,0.011576,-0.032053
20-May-2019 08:20:12.18,0.062866,-0.260513,-1.005554,-0.005062,0.029134,-0.051233
20-May-2019 08:20:12.19,0.062225,-0.260208,-0.992035,-0.008199,0.029418,-0.051149
20-May-2019 08:20:12.19,0.067612,-0.265030,-0.979691,-0.008199,0.029418,-0.051149
20-May-2019 08:20:12.21,0.079941,-0.272064,-0.950821,-0.001170,0.022036,-0.024252
20-May-2019 08:20:12.21,0.081345,-0.271881,-0.914124,0.011867,0.013886,0.005003
20-May-2019 08:20:12.22,0.082596,-0.271545,-0.906540,0.014790,0.011201,0.042660
20-May-2019 08:20:12.24,0.071518,-0.277802,-0.952576,0.019128,0.005324,0.052269
20-May-2019 08:20:12.25,0.058578,-0.272064,-1.014496,0.015708,-0.006243,0.008227
20-May-2019 08:20:12.25,0.038101,-0.246658,-1.052902,0.015708,-0.006243,0.008227
