Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(m/s),TrueHeading,Alt(m), HorizontalAccuracy(m), VerticalAccuracy(m),ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX,calMagY,calMagZ
26-Jun-2019 23:18:20.350,-0.1420,-0.1523,-1.0620,-0.0402,-0.0242,-0.0702, 0.0003, 0.1131, 0.0672,-0.1017, 0.1460,-0.1875,41.401803,-73.372952, 2.3200, 355.4545, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 75.3421,-13.9790,-627.4930, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.363,-0.1209,-0.1302,-1.0484,-0.0421,-0.0077,-0.0775,-0.0778, 0.1042, 0.1294,-0.1011, 0.1451,-0.1865,41.401803,-73.372952, 2.3200, 355.4545, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 75.3421,-13.9790,-627.4930, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.369,-0.0936,-0.1285,-1.0328,-0.0207, 0.0116,-0.0636,-0.0938, 0.0871, 0.1572,-0.1014, 0.1422,-0.1843,41.401803,-73.372952, 2.3200, 355.4545, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 76.3512,-13.6461,-627.1672, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.380,-0.0860,-0.1248,-1.0122, 0.0067, 0.0127,-0.0479,-0.0845, 0.0308, 0.1467,-0.1016, 0.1417,-0.1837,41.401803,-73.372952, 2.3200, 355.4545, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 76.3512,-13.6461,-627.1672, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.389,-0.0814,-0.1087,-1.0066, 0.0152, 0.0156,-0.0273,-0.0591,-0.0415, 0.1344,-0.1023, 0.1408,-0.1824,41.401803,-73.372952, 2.3200, 355.4545, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 76.3512,-13.6461,-627.1672, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.399,-0.0850,-0.1213,-1.0217, 0.0203, 0.0314,-0.0217,-0.0591,-0.0415, 0.1344,-0.1029, 0.1405,-0.1818,41.401803,-73.372952, 2.3200, 355.4545, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 76.3512,-13.6461,-627.1672, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.411,-0.1040,-0.1333,-1.0412, 0.0177, 0.0166,-0.0366,-0.0476,-0.0894, 0.0939,-0.1038, 0.1383,-0.1805,41.401803,-73.372952, 2.3200, 355.4545, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 75.6785,-12.6477,-628.1446, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.419,-0.1006,-0.1317,-1.0503, 0.0003, 0.0040,-0.0561,-0.0437,-0.1342, 0.0617,-0.1055, 0.1377,-0.1799,41.401803,-73.372952, 2.3200, 355.4545, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 75.6785,-12.6477,-628.1446, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.429,-0.0790,-0.1301,-1.0458, 0.0047, 0.0053,-0.0653,-0.0437,-0.1342, 0.0617,-0.1065, 0.1375,-0.1798,41.401803,-73.372952, 2.3200, 355.4545, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 75.6785,-12.6477,-628.1446, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.441,-0.0632,-0.1315,-1.0375, 0.0301, 0.0065,-0.0612,-0.0150,-0.2567,-0.0274,-0.1104, 0.1370,-0.1799,41.401803,-73.372952, 2.3200, 354.2708, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 75.6785,-12.6477,-628.1446, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.448,-0.0615,-0.1142,-1.0085, 0.0466, 0.0042,-0.0528,-0.0455,-0.2804,-0.0327,-0.1110, 0.1361,-0.1807,41.401803,-73.372952, 2.3200, 354.2708, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 73.9967,-11.9820,-627.4930, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.458,-0.0688,-0.1011,-0.9862, 0.0496, 0.0212,-0.0239,-0.0455,-0.2804,-0.0327,-0.1124, 0.1357,-0.1809,41.401803,-73.372952, 2.3200, 354.2708, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 73.9967,-11.9820,-627.4930, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.475,-0.0732,-0.1011,-0.9906, 0.0442, 0.0333,-0.0017,-0.0797,-0.1891,-0.0134,-0.1143, 0.1348,-0.1812,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 73.9967,-11.9820,-627.4930, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.485,-0.0757,-0.1013,-1.0016, 0.0421, 0.0320,-0.0062,-0.0567,-0.0770, 0.0136,-0.1166, 0.1334,-0.1812,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 73.9967,-11.9820,-627.4930, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.489,-0.0926,-0.1034,-0.9967, 0.0408, 0.0316,-0.0174,-0.0084,-0.1012,-0.0078,-0.1179, 0.1334,-0.1814,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.5012,-12.1484,-628.9591, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.498,-0.1120,-0.1087,-0.9730, 0.0408, 0.0316,-0.0174,-0.0084,-0.1012,-0.0078,-0.1179, 0.1334,-0.1814,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.5012,-12.1484,-628.9591, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.514,-0.1070,-0.1070,-0.9521, 0.0055, 0.0234, 0.0112, 0.0459,-0.0209, 0.0158,-0.1188, 0.1325,-0.1815,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.5012,-12.1484,-628.9591, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.518,-0.1024,-0.0938,-0.9348, 0.0109, 0.0264, 0.0319, 0.0921, 0.0126, 0.0510,-0.1193, 0.1338,-0.1807,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.5012,-12.1484,-628.9591, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.528,-0.1106,-0.0915,-0.9312, 0.0109, 0.0264, 0.0319, 0.0921, 0.0126, 0.0510,-0.1193, 0.1338,-0.1807,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.5012,-12.1484,-628.9591, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.537,-0.1277,-0.1106,-0.9548, 0.0076, 0.0446, 0.0524, 0.2305, 0.0127, 0.0568,-0.1196, 0.1365,-0.1794,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 72.9877,-13.3133,-629.1219, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.547,-0.1451,-0.1173,-0.9855,-0.0085, 0.0291, 0.0282, 0.2547,-0.0394, 0.0303,-0.1207, 0.1401,-0.1787,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 72.9877,-13.3133,-629.1219, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.557,-0.1596,-0.1331,-1.0095,-0.0085, 0.0291, 0.0282, 0.2547,-0.0394, 0.0303,-0.1207, 0.1401,-0.1787,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 72.9877,-13.3133,-629.1219, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.568,-0.1558,-0.1307,-1.0137,-0.0377, 0.0089,-0.0271, 0.1493,-0.0386,-0.1095,-0.1235, 0.1425,-0.1794,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 72.9877,-13.3133,-629.1219, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.577,-0.1519,-0.1181,-0.9904,-0.0330, 0.0119,-0.0316, 0.0362,-0.0362,-0.0821,-0.1244, 0.1431,-0.1806,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.3331,-12.3148,-628.4704, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.587,-0.1421,-0.1206,-0.9565,-0.0330, 0.0119,-0.0316, 0.0362,-0.0362,-0.0821,-0.1244, 0.1431,-0.1806,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.3331,-12.3148,-628.4704, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.597,-0.1319,-0.1264,-0.9425,-0.0188, 0.0211, 0.0257,-0.0651, 0.0059, 0.0055,-0.1249, 0.1421,-0.1810,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.3331,-12.3148,-628.4704, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.606,-0.1212,-0.1234,-0.9397,-0.0081, 0.0143, 0.0398,-0.0544,-0.0014, 0.0175,-0.1254, 0.1411,-0.1809,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.3331,-12.3148,-628.4704, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.616,-0.1147,-0.1238,-0.9398,-0.0081, 0.0143, 0.0398,-0.0544,-0.0014, 0.0175,-0.1254, 0.1411,-0.1809,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.1649,-12.8141,-629.6107, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.626,-0.0876,-0.1238,-0.9700, 0.0088, 0.0149, 0.0428,-0.1089, 0.0855, 0.0494,-0.1250, 0.1392,-0.1804,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.1649,-12.8141,-629.6107, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.637,-0.1067,-0.1211,-0.9841, 0.0332, 0.0120, 0.0134,-0.1848, 0.2200, 0.0269,-0.1222, 0.1362,-0.1804,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.1649,-12.8141,-629.6107, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.646,-0.1296,-0.1343,-0.9946, 0.0332, 0.0120, 0.0134,-0.1848, 0.2200, 0.0269,-0.1222, 0.1362,-0.1804,41.401803,-73.372952, 2.3200, 353.2410, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.1649,-12.8141,-629.6107, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.656,-0.1205,-0.1335,-1.0134,-0.0136,-0.0032,-0.0100,-0.3517, 0.3604, 0.0596,-0.1173, 0.1314,-0.1805,41.401803,-73.372952, 2.3200, 354.6566, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 73.4922,-13.4797,-628.3075, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.668,-0.1067,-0.1254,-1.0087,-0.0073,-0.0085,-0.0277,-0.3931, 0.2388, 0.0763,-0.1143, 0.1254,-0.1802,41.401803,-73.372952, 2.3200, 354.6566, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 73.4922,-13.4797,-628.3075, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.675,-0.0958,-0.1223,-1.0137,-0.0073,-0.0085,-0.0277,-0.3931, 0.2388, 0.0763,-0.1143, 0.1254,-0.1802,41.401803,-73.372952, 2.3200, 354.6566, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 73.4922,-13.4797,-628.3075, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.685,-0.1176,-0.1052,-1.0181, 0.0162, 0.0005,-0.0277,-0.3935, 0.1014, 0.0575,-0.1131, 0.1231,-0.1802,41.401803,-73.372952, 2.3200, 354.6566, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 73.4922,-13.4797,-628.3075, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.696,-0.1340,-0.1151,-1.0198,-0.0052, 0.0124,-0.0314,-0.3348, 0.0050, 0.0451,-0.1134, 0.1179,-0.1802,41.401803,-73.372952, 2.3200, 354.6566, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.3331,-13.3133,-628.1446, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.706,-0.1679,-0.1139,-1.0426,-0.0211, 0.0002,-0.0329,-0.2482,-0.0125, 0.0315,-0.1139, 0.1156,-0.1803,41.401803,-73.372952, 2.3200, 354.6566, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.3331,-13.3133,-628.1446, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.717,-0.1660,-0.1228,-1.0506,-0.0535,-0.0000,-0.0558,-0.0478,-0.1036, 0.0024,-0.1154, 0.1141,-0.1805,41.401803,-73.372952, 2.3200, 353.6106, 155.792206, 100.0, 32.0,Walking,Med, 99.7570, 0.7795, 74.3331,-13.3133,-628.1446, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.725,-0.1322,-0.1146,-1.0232,-0.0487,-0.0090,-0.0640,-0.0478,-0.1036, 0.0024,-0.1183, 0.1141,-0.1803,41.401803,-73.372952, 2.3200, 353.6106, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.3331,-13.3133,-628.1446, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.736,-0.0978,-0.1028,-0.9794,-0.0127,-0.0005,-0.0370, 0.0284,-0.1700, 0.0184,-0.1205, 0.1144,-0.1801,41.401803,-73.372952, 2.3200, 353.6106, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 73.9967,-11.9820,-629.1219, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.746,-0.0753,-0.1062,-0.9295, 0.0254, 0.0121, 0.0063, 0.0671,-0.2122, 0.0345,-0.1244, 0.1152,-0.1796,41.401803,-73.372952, 2.3200, 351.6908, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 73.9967,-11.9820,-629.1219, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.755,-0.0568,-0.1154,-0.9012, 0.0490, 0.0089, 0.0561, 0.0671,-0.2122, 0.0345,-0.1255, 0.1154,-0.1794,41.401803,-73.372952, 2.3200, 351.6908, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 73.9967,-11.9820,-629.1219, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.766,-0.0687,-0.1066,-0.8971, 0.0691,-0.0002, 0.0841, 0.0385,-0.1410, 0.0553,-0.1271, 0.1155,-0.1788,41.401803,-73.372952, 2.3200, 351.6908, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 73.9967,-11.9820,-629.1219, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.784,-0.1018,-0.1062,-0.9186, 0.0580, 0.0082, 0.0882,-0.0216, 0.0439, 0.1066,-0.1278, 0.1150,-0.1774,41.401803,-73.372952, 2.3200, 349.0360, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.3331,-12.3148,-628.7962, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.788,-0.1377,-0.1106,-0.9498, 0.0230, 0.0078, 0.0671,-0.0330, 0.1670, 0.0339,-0.1259, 0.1142,-0.1771,41.401803,-73.372952, 2.3200, 349.0360, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.3331,-12.3148,-628.7962, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.794,-0.1641,-0.1265,-0.9836, 0.0230, 0.0078, 0.0671,-0.0330, 0.1670, 0.0339,-0.1259, 0.1142,-0.1771,41.401803,-73.372952, 2.3200, 349.0360, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.3331,-12.3148,-628.7962, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.804,-0.1806,-0.1519,-1.0154,-0.0388,-0.0124, 0.0019,-0.0968, 0.3130,-0.0570,-0.1265, 0.1144,-0.1772,41.401803,-73.372952, 2.3200, 349.0360, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.3331,-12.3148,-628.7962, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.817,-0.1543,-0.1289,-1.0164,-0.0606,-0.0414,-0.0288,-0.2429, 0.4056,-0.0412,-0.1211, 0.1107,-0.1783,41.401803,-73.372952, 2.3200, 349.0360, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 73.6604,-9.9850,-629.4478, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.823,-0.1230,-0.1014,-0.9999,-0.0369,-0.0227,-0.0290,-0.3947, 0.3269, 0.0171,-0.1184, 0.1064,-0.1786,41.401803,-73.372952, 2.3200, 349.0360, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 73.6604,-9.9850,-629.4478, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.834,-0.1148,-0.0993,-0.9774,-0.0075,-0.0034,-0.0115,-0.5730, 0.1394, 0.0793,-0.1163, 0.0982,-0.1787,41.401803,-73.372952, 2.3200, 351.5849, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 73.6604,-9.9850,-629.4478, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.843,-0.1047,-0.0931,-0.9633,-0.0075,-0.0034,-0.0115,-0.5730, 0.1394, 0.0793,-0.1163, 0.0982,-0.1787,41.401803,-73.372952, 2.3200, 351.5849, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 73.6604,-9.9850,-629.4478, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.859,-0.0798,-0.0925,-0.9617, 0.0098,-0.0050, 0.0262,-0.6441, 0.0975, 0.1101,-0.1151, 0.0882,-0.1783,41.401803,-73.372952, 2.3200, 351.5849, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 73.8285,-9.1529,-627.9817, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.873,-0.0890,-0.0709,-0.9525, 0.0341,-0.0155, 0.0289,-0.7367, 0.0872, 0.1231,-0.1144, 0.0771,-0.1778,41.401803,-73.372952, 2.3200, 351.5849, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 73.8285,-9.1529,-627.9817, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.875,-0.0890,-0.0709,-0.9525, 0.0341,-0.0155, 0.0289,-0.7367, 0.0872, 0.1231,-0.1144, 0.0771,-0.1778,41.401803,-73.372952, 2.3200, 351.5849, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 73.8285,-9.1529,-627.9817, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.883,-0.1087,-0.0562,-0.9434, 0.0245,-0.0036, 0.0388,-0.6394, 0.0634, 0.1055,-0.1140, 0.0674,-0.1774,41.401803,-73.372952, 2.3200, 351.5849, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 73.8285,-9.1529,-627.9817, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.893,-0.1162,-0.0505,-0.9573, 0.0051, 0.0057, 0.0482,-0.2583, 0.0057, 0.0705,-0.1143, 0.0619,-0.1770,41.401803,-73.372952, 2.3200, 353.7924, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 75.5103,-7.8216,-628.6333, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.903,-0.1194,-0.0661,-0.9862, 0.0051, 0.0057, 0.0482,-0.2583, 0.0057, 0.0705,-0.1143, 0.0619,-0.1770,41.401803,-73.372952, 2.3200, 353.7924, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 75.5103,-7.8216,-628.6333, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.918,-0.1331,-0.0826,-0.9993,-0.0049,-0.0069, 0.0055,-0.1626, 0.0054, 0.0886,-0.1150, 0.0593,-0.1761,41.401803,-73.372952, 2.3200, 353.7924, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 75.5103,-7.8216,-628.6333, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.932,-0.1258,-0.0723,-0.9966,-0.0195,-0.0270,-0.0073,-0.2623, 0.1367, 0.1224,-0.1140, 0.0556,-0.1747,41.401803,-73.372952, 2.3200, 353.7924, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 75.5103,-7.8216,-628.6333, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.934,-0.1258,-0.0723,-0.9966,-0.0195,-0.0270,-0.0073,-0.2623, 0.1367, 0.1224,-0.1140, 0.0556,-0.1747,41.401803,-73.372952, 2.3200, 353.7924, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 75.5103,-7.8216,-628.6333, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.942,-0.1018,-0.0595,-0.9749,-0.0138,-0.0218,-0.0042,-0.3231, 0.1500, 0.1086,-0.1123, 0.0505,-0.1737,41.401803,-73.372952, 2.3200, 353.7924, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 75.8466,-7.8216,-628.6333, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.952,-0.0585,-0.0314,-0.9568, 0.0087,-0.0148, 0.0180,-0.3650, 0.1155, 0.0672,-0.1109, 0.0448,-0.1732,41.401803,-73.372952, 2.3200, 351.8356, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 75.8466,-7.8216,-628.6333, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.962,-0.0570,-0.0355,-0.9382, 0.0087,-0.0148, 0.0180,-0.3650, 0.1155, 0.0672,-0.1109, 0.0448,-0.1732,41.401803,-73.372952, 2.3200, 351.8356, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 75.8466,-7.8216,-628.6333, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.980,-0.0746,-0.0513,-0.9236, 0.0512, 0.0036, 0.0551,-0.3428, 0.0486, 0.0516,-0.1084, 0.0391,-0.1732,41.401803,-73.372952, 2.3200, 351.8356, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.3331,-7.3223,-627.4930, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.991,-0.0797,-0.0579,-1.0081, 0.0338,-0.0176, 0.0699,-0.3675, 0.0003, 0.0074,-0.1087, 0.0337,-0.1737,41.401803,-73.372952, 2.3200, 351.8356, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.3331,-7.3223,-627.4930, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:20.993,-0.0797,-0.0579,-1.0081, 0.0338,-0.0176, 0.0699,-0.3675, 0.0003, 0.0074,-0.1087, 0.0337,-0.1737,41.401803,-73.372952, 2.3200, 351.8356, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.3331,-7.3223,-627.4930, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:21.001,-0.0957,-0.0508,-1.0344, 0.0290,-0.0261,-0.0145,-0.3675, 0.0003, 0.0074,-0.1090, 0.0318,-0.1739,41.401803,-73.372952, 2.3200, 351.8356, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.3331,-7.3223,-627.4930, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:21.013,-0.1206,-0.0414,-1.0423, 0.0168,-0.0293,-0.0409,-0.4070,-0.1312,-0.0524,-0.1128, 0.0215,-0.1758,41.401803,-73.372952, 2.3200, 350.6375, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.8376,-7.1559,-627.0043, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:21.020,-0.1254,-0.0361,-1.0334, 0.0168,-0.0293,-0.0409,-0.4070,-0.1312,-0.0524,-0.1128, 0.0215,-0.1758,41.401803,-73.372952, 2.3200, 350.6375, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.8376,-7.1559,-627.0043, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:21.030,-0.1210,-0.0298,-1.0085,-0.0116,-0.0160,-0.0401,-0.4070,-0.1312,-0.0524,-0.1140, 0.0201,-0.1764,41.401803,-73.372952, 2.3200, 350.6375, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.8376,-7.1559,-627.0043, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:21.044,-0.1124,-0.0299,-0.9805,-0.0018,-0.0183,-0.0157,-0.3006,-0.1763,-0.1133,-0.1195, 0.0114,-0.1796,41.401803,-73.372952, 2.3200, 350.6375, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.8376,-7.1559,-627.0043, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:21.050,-0.1022,-0.0446,-0.9561,-0.0018,-0.0183,-0.0157,-0.3006,-0.1763,-0.1133,-0.1195, 0.0114,-0.1796,41.401803,-73.372952, 2.3200, 350.6375, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.1649,-6.4902,-627.9817, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:21.060,-0.0928,-0.0399,-0.9465, 0.0179,-0.0345, 0.0366,-0.3006,-0.1763,-0.1133,-0.1203, 0.0101,-0.1804,41.401803,-73.372952, 2.3200, 350.6375, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.1649,-6.4902,-627.9817, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:21.074,-0.0756,-0.0361,-0.9472, 0.0274,-0.0366, 0.0462,-0.2727, 0.1148,-0.0223,-0.1204, 0.0033,-0.1831,41.401803,-73.372952, 2.3200, 350.6375, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.1649,-6.4902,-627.9817, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:21.080,-0.0864,-0.0329,-0.9436, 0.0274,-0.0366, 0.0462,-0.2727, 0.1148,-0.0223,-0.1204, 0.0033,-0.1831,41.401803,-73.372952, 2.3200, 350.6375, 155.792206, 100.0, 32.0,Walking,Med, 99.7554, 0.9090, 74.1649,-6.4902,-627.9817, 0.0000, 0.0000, 0.0000
